price,bedrooms,bathrooms,accommodates,parking_spaces,square_meters,pool,garden,security,pet_friendly,near_beach,location_score,property_age,description_length,num_photos,has_agency,property_type_id,suburb,city,listing_number,listing_url
4750000.0,4,3,9,10.0,0.0,0,1,0,1,1,8,10,876,30,1,4,Kleinmond Central,Kleinmond,P24-116017305,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116017305
4750000.0,6,3,13,4.0,0.0,0,0,0,0,1,7,10,889,28,1,4,Pringle Bay,Pringle Bay,P24-116683544,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116683544
4750000.0,4,4,9,8.0,0.0,0,1,0,1,1,7,10,1273,42,1,4,Struisbaai,Struisbaai,P24-116754238,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116754238
4750000.0,3,3,7,6.0,0.0,0,1,0,1,1,9,10,1503,46,1,4,Onrus,Hermanus,P24-116805603,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116805603
4800000.0,3,3,7,8.0,0.0,0,1,1,1,0,7,10,1680,33,1,4,Swellendam,Swellendam,P24-116646363,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116646363
4800000.0,5,3,11,6.0,0.0,0,1,1,0,0,7,10,1491,63,1,4,Swellendam,Swellendam,P24-116788666,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116788666
4800000.0,5,3,11,2.0,0.0,0,1,0,1,0,7,10,1361,35,1,4,Swellendam,Swellendam,P24-114788776,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/114788776
4800000.0,5,3,11,2.0,0.0,0,1,0,1,0,7,10,1313,27,1,4,Swellendam,Swellendam,P24-114803081,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/114803081
4800000.0,5,3,11,10.0,428.0,0,1,1,1,1,7,10,2604,38,1,4,Franskraal,Gansbaai,P24-116834501,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116834501
4800000.0,2,2,5,4.0,858.0,0,1,1,1,0,7,10,3016,29,0,4,Greyton,Caledon,P24-116814087,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116814087
4800000.0,3,2,7,6.0,0.0,0,1,1,0,1,7,10,1084,36,1,4,Rooi Els,Rooi Els,P24-116656572,https://www.property24.com/for-sale/rooi-els/rooi-els/western-cape/7843/116656572
4800000.0,3,2,7,2.0,0.0,0,1,0,1,1,9,10,959,29,1,4,Vermont,Hermanus,P24-116568376,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116568376
4815000.0,1,1,3,0.0,0.0,1,0,1,0,1,7,10,2463,15,1,8,Romansbaai Estate,Gansbaai,P24-116729887,https://www.property24.com/for-sale/romansbaai-estate/gansbaai/western-cape/16042/116729887
4850000.0,4,3,9,4.0,0.0,1,1,0,1,1,7,10,1477,37,1,4,Oceanview Heights,Struisbaai,P24-116597445,https://www.property24.com/for-sale/oceanview-heights/struisbaai/western-cape/7889/116597445
4850000.0,4,3,9,4.0,0.0,1,1,0,1,1,7,10,1429,29,1,4,Struisbaai,Struisbaai,P24-116593509,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116593509
4850000.0,4,4,9,4.0,0.0,0,1,0,1,1,7,10,1634,27,1,4,Struisbaai,Struisbaai,P24-116736691,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116736691
4850000.0,4,4,9,2.0,0.0,0,1,0,1,1,7,10,1990,34,1,4,Pringle Bay,Pringle Bay,P24-116834476,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116834476
4895000.0,3,2,7,8.0,0.0,1,1,1,1,1,9,10,2630,28,1,4,Fisherhaven,Hermanus,P24-113412036,https://www.property24.com/for-sale/fisherhaven/hermanus/western-cape/10544/113412036
4900000.0,2,2,5,3.0,0.0,0,0,0,1,1,9,10,852,12,0,5,Hermanus Central,Hermanus,P24-116779270,https://www.property24.com/for-sale/hermanus-central/hermanus/western-cape/17525/116779270
4950000.0,7,4,15,5.0,0.0,1,1,0,1,0,7,10,1451,24,1,4,Swellendam,Swellendam,P24-116697217,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116697217
4950000.0,5,3,11,4.0,0.0,0,1,0,1,1,7,10,1273,24,1,4,Pringle Bay,Pringle Bay,P24-116501789,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116501789
4980000.0,5,4,11,8.0,0.0,0,1,1,1,1,7,10,2194,28,1,4,Kleinbaai,Gansbaai,P24-116587518,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116587518
4990000.0,4,4,9,4.0,0.0,0,0,1,1,0,7,10,1580,35,1,4,Swellendam,Swellendam,P24-116374097,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116374097
4990000.0,4,2,9,4.0,0.0,0,1,0,1,1,8,10,1113,36,1,4,Kleinmond Central,Kleinmond,P24-116675710,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116675710
4990000.0,9,7,19,8.0,0.0,0,1,1,1,1,7,10,1535,40,1,4,Pringle Bay,Pringle Bay,P24-116761962,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116761962
4995000.0,3,3,7,6.0,0.0,1,1,1,1,1,9,10,1093,21,1,4,Vermont,Hermanus,P24-116629246,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116629246
4995000.0,3,3,7,8.0,0.0,0,0,0,1,1,7,10,600,27,1,4,Kleinbaai,Gansbaai,P24-116824367,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116824367
4995000.0,3,3,7,6.0,0.0,0,1,0,1,1,7,10,2539,51,1,4,Kleinbaai,Gansbaai,P24-116828760,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116828760
4995000.0,3,2,7,4.0,0.0,0,1,0,1,1,9,10,684,20,1,4,Vermont,Hermanus,P24-116810986,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116810986
4995000.0,3,3,7,6.0,260.0,0,1,0,1,1,7,10,2755,41,1,4,Kleinbaai,Gansbaai,P24-116838241,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116838241
4995000.0,3,3,7,6.0,0.0,0,1,0,1,1,7,10,1736,50,1,4,Kleinbaai,Gansbaai,P24-116824949,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116824949
4995000.0,3,2,7,4.0,0.0,0,1,1,1,1,7,10,2151,17,1,4,Pringle Bay,Pringle Bay,P24-116598821,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116598821
4995000.0,3,3,7,4.0,0.0,0,1,1,1,1,7,10,845,28,1,4,Kleinbaai,Gansbaai,P24-116830655,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116830655
4995000.0,3,3,7,8.0,0.0,0,1,0,1,1,7,10,2403,99,1,4,Kleinbaai,Gansbaai,P24-116826168,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116826168
4995000.0,3,2,7,5.0,0.0,1,1,0,1,1,9,10,1689,29,1,4,Hemel en Aarde Estate,Hermanus,P24-116771672,https://www.property24.com/for-sale/hemel-en-aarde-estate/hermanus/western-cape/14360/116771672
4995000.0,3,4,7,4.0,0.0,0,1,0,0,1,7,10,1974,37,1,4,Kleinbaai,Gansbaai,P24-116838464,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116838464
4995000.0,3,3,7,4.0,1518.0,0,1,0,1,1,8,10,913,27,1,4,Stanford,Stanford,P24-116684745,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116684745
4995000.0,3,3,7,4.0,0.0,0,1,0,0,1,7,10,1813,53,1,4,Kleinbaai,Gansbaai,P24-116824087,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116824087
4995000.0,3,2,7,6.0,0.0,1,1,0,0,1,9,10,1496,44,1,4,Hemel en Aarde Estate,Hermanus,P24-116798459,https://www.property24.com/for-sale/hemel-en-aarde-estate/hermanus/western-cape/14360/116798459
5000000.0,3,2,7,30.0,90.0,0,0,0,0,1,7,10,1400,13,1,10,Tesselaarsdal,Caledon,P24-116573377,https://www.property24.com/for-sale/tesselaarsdal/caledon/western-cape/7872/116573377
5195000.0,3,2,7,6.0,0.0,0,1,1,1,1,9,10,1288,8,1,4,De Zandt Lifestyle Estate,Hermanus,P24-116755390,https://www.property24.com/for-sale/de-zandt-lifestyle-estate/hermanus/western-cape/33207/116755390
5195000.0,4,4,9,7.0,0.0,0,1,0,0,1,8,10,704,26,1,4,Bettys Bay,Bettys Bay,P24-116738848,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116738848
5195000.0,4,4,9,8.0,0.0,0,1,0,1,1,8,10,3079,38,1,4,Bettys Bay,Bettys Bay,P24-116839966,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116839966
5200000.0,4,3,9,6.0,0.0,1,1,0,1,1,7,10,1211,33,1,4,Struisbaai,Struisbaai,P24-116466612,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116466612
5200000.0,3,2,7,1.0,0.0,0,1,0,0,1,9,10,1119,38,1,4,Voelklip,Hermanus,P24-116265918,https://www.property24.com/for-sale/voelklip/hermanus/western-cape/7857/116265918
5200000.0,1,1,3,0.0,0.0,0,0,0,0,1,9,10,294,8,1,8,Sandbaai,Hermanus,P24-116211402,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116211402
5200000.0,2,2,5,4.0,763.0,0,1,0,1,1,9,10,1881,15,1,4,Northcliff,Hermanus,P24-116379599,https://www.property24.com/for-sale/northcliff/hermanus/western-cape/7852/116379599
5200000.0,3,3,7,3.0,1121.0,0,1,0,0,1,9,10,2039,50,1,4,Westcliff,Hermanus,P24-116771704,https://www.property24.com/for-sale/westcliff/hermanus/western-cape/7853/116771704
5200000.0,4,3,9,3.0,0.0,1,1,0,1,0,7,10,871,22,1,4,Greyton,Caledon,P24-116721065,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116721065
5200000.0,4,3,9,6.0,0.0,0,1,0,1,1,8,10,1430,41,1,4,Kleinmond Central,Kleinmond,P24-116706105,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116706105
5200000.0,4,3,9,6.0,0.0,0,0,1,1,1,7,10,1997,30,1,4,Perlemoenbaai,Gansbaai,P24-116550746,https://www.property24.com/for-sale/perlemoenbaai/gansbaai/western-cape/7866/116550746
5200000.0,4,3,9,4.0,0.0,1,1,0,0,1,8,10,2727,29,1,4,Bettys Bay,Bettys Bay,P24-116577698,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116577698
5200000.0,2,2,5,3.0,70.0,1,1,0,1,1,8,10,1337,19,1,4,Stanford,Stanford,P24-116699204,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116699204
5250000.0,3,4,7,4.0,0.0,0,1,1,1,1,7,10,2073,23,1,4,Struisbaai,Struisbaai,P24-116755936,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116755936
5250000.0,2,2,5,4.0,0.0,0,1,0,1,0,7,10,2158,41,1,4,Napier,Napier,P24-116405092,https://www.property24.com/for-sale/napier/napier/western-cape/7877/116405092
5250000.0,4,2,9,4.0,0.0,0,1,0,1,1,7,10,2382,33,1,4,Pringle Bay,Pringle Bay,P24-116530266,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116530266
5290000.0,4,4,9,4.0,0.0,0,0,0,1,1,7,10,1088,27,1,4,Kleinbaai,Gansbaai,P24-115493429,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/115493429
5299999.0,4,3,9,4.0,0.0,0,1,0,0,1,8,10,1789,11,1,4,Kleinmond Central,Kleinmond,P24-116542350,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116542350
5300000.0,3,2,7,4.0,0.0,0,1,0,1,1,7,10,1762,29,1,4,Pringle Bay,Pringle Bay,P24-115948454,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/115948454
5300000.0,3,2,7,6.0,0.0,1,1,0,1,1,9,10,1060,21,1,4,Hemel en Aarde Estate,Hermanus,P24-116822167,https://www.property24.com/for-sale/hemel-en-aarde-estate/hermanus/western-cape/14360/116822167
5300000.0,4,3,9,4.0,0.0,0,1,0,1,1,7,10,1518,26,1,4,Pringle Bay,Pringle Bay,P24-116576418,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116576418
5300000.0,3,2,7,6.0,0.0,0,1,1,1,1,9,10,1297,38,1,4,Chanteclair,Hermanus,P24-116829767,https://www.property24.com/for-sale/chanteclair/hermanus/western-cape/7855/116829767
5300000.0,6,6,13,6.0,0.0,0,1,0,1,1,7,10,1741,42,1,4,De Kelders,Gansbaai,P24-113924905,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/113924905
5350000.0,1,1,3,0.0,0.0,0,0,0,0,1,7,10,678,12,1,8,Gansbaai Central,Gansbaai,P24-116496742,https://www.property24.com/for-sale/gansbaai-central/gansbaai/western-cape/16693/116496742
5350000.0,4,3,9,8.0,0.0,0,1,1,1,1,8,10,947,43,1,4,Stanford,Stanford,P24-115460900,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/115460900
5350000.0,5,4,11,4.0,0.0,0,1,0,1,1,7,10,1587,40,1,4,Struisbaai,Struisbaai,P24-116469565,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116469565
5350000.0,1,1,3,0.0,0.0,0,0,0,0,1,7,10,754,14,1,11,Gansbaai Central,Gansbaai,P24-116360468,https://www.property24.com/for-sale/gansbaai-central/gansbaai/western-cape/16693/116360468
5350000.0,1,1,3,0.0,1422.0,0,0,0,0,1,7,10,1784,8,1,8,Struisbaai,Struisbaai,P24-116753999,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116753999
5395000.0,4,6,9,8.0,0.0,1,1,0,1,1,9,10,1452,20,1,4,Westcliff,Hermanus,P24-115920438,https://www.property24.com/for-sale/westcliff/hermanus/western-cape/7853/115920438
5400000.0,3,3,7,4.0,0.0,0,0,0,1,0,7,10,1056,15,1,4,Greyton,Caledon,P24-116778778,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116778778
5400000.0,1,1,3,0.0,0.0,0,1,0,0,1,7,10,1037,43,1,4,Suiderstrand,Suiderstrand,P24-115884335,https://www.property24.com/for-sale/suiderstrand/suiderstrand/western-cape/7822/115884335
5400000.0,3,3,7,4.0,0.0,0,1,1,1,1,7,10,3310,90,1,4,Suiderstrand,Suiderstrand,P24-116746251,https://www.property24.com/for-sale/suiderstrand/suiderstrand/western-cape/7822/116746251
5400000.0,4,3,9,8.0,0.0,1,1,1,1,1,7,10,1494,35,1,4,De Kelders,Gansbaai,P24-116804181,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116804181
5400000.0,3,2,7,2.0,0.0,1,1,1,1,1,8,10,905,46,1,4,Stanford,Stanford,P24-116722695,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116722695
5400000.0,3,2,7,6.0,0.0,1,0,1,1,1,9,10,1130,44,1,4,Onrus,Hermanus,P24-116327235,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116327235
5400000.0,3,2,7,7.0,0.0,1,1,0,1,1,9,10,1967,55,1,4,Vermont,Hermanus,P24-116482765,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116482765
5450000.0,3,5,7,6.0,0.0,0,1,1,1,1,9,10,1202,21,1,4,Flamingo Bay,Hermanus,P24-116686322,https://www.property24.com/for-sale/flamingo-bay/hermanus/western-cape/15625/116686322
5450000.0,3,3,7,4.0,0.0,0,1,0,0,1,9,10,2184,27,1,4,Vermont,Hermanus,P24-116569076,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116569076
5450000.0,3,1,7,10.0,0.0,0,0,1,0,0,7,10,2039,22,1,10,Bot River,Bot River,P24-116757653,https://www.property24.com/for-sale/bot-river/bot-river/western-cape/10872/116757653
5450000.0,4,5,9,10.0,0.0,1,1,1,1,1,9,10,1454,43,1,4,Sandbaai,Hermanus,P24-116738359,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116738359
5490000.0,5,4,11,6.0,0.0,1,1,0,1,0,7,10,513,21,1,4,Greyton,Caledon,P24-116724883,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116724883
5495000.0,1,1,3,0.0,0.0,0,0,0,0,1,9,10,995,17,1,8,Vermont,Hermanus,P24-116724557,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116724557
5495000.0,6,3,13,4.0,0.0,1,1,0,1,1,7,10,1455,30,1,4,Pringle Bay,Pringle Bay,P24-116640847,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116640847
5495000.0,5,3,11,6.0,0.0,1,1,0,1,1,9,10,2335,89,1,4,Vermont,Hermanus,P24-113924770,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/113924770
5495000.0,4,4,9,6.0,0.0,0,1,0,1,1,7,10,776,20,1,4,Agulhas,Agulhas,P24-116745670,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/116745670
5499000.0,5,4,11,8.0,1021.0,0,1,1,1,1,9,10,2845,36,1,4,Fisherhaven,Hermanus,P24-110787935,https://www.property24.com/for-sale/fisherhaven/hermanus/western-cape/10544/110787935
5500000.0,3,2,7,6.0,0.0,0,1,0,1,1,9,10,716,51,1,4,Onrus,Hermanus,P24-116756066,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116756066
5500000.0,3,2,7,4.0,0.0,0,1,0,1,1,8,10,749,32,1,4,Kleinmond Central,Kleinmond,P24-116714313,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116714313
5500000.0,5,4,11,4.0,0.0,0,1,0,1,1,7,10,1452,36,1,4,Agulhas,Agulhas,P24-116705571,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/116705571
5500000.0,1,1,3,0.0,0.0,0,0,0,0,0,7,10,582,8,1,10,Infanta,Swellendam,P24-115227207,https://www.property24.com/for-sale/infanta/swellendam/western-cape/7881/115227207
5500000.0,3,2,7,8.0,0.0,0,1,0,1,1,8,10,1440,30,1,4,Bettys Bay,Bettys Bay,P24-116649342,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116649342
5500000.0,4,5,9,6.0,442.0,0,1,1,1,1,8,10,1952,53,1,4,Kleinmond Central,Kleinmond,P24-116598645,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116598645
5500000.0,2,1,5,0.0,0.0,0,1,0,0,0,7,10,1732,14,1,10,Swellendam Rural,Swellendam,P24-116314027,https://www.property24.com/for-sale/swellendam-rural/swellendam/western-cape/16564/116314027
5500000.0,7,4,15,3.0,0.0,0,1,1,0,1,8,10,2365,31,1,4,Kleinmond Central,Kleinmond,P24-115857671,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/115857671
5500000.0,1,2,3,3.0,0.0,0,0,0,1,1,7,10,366,13,1,5,Gansbaai Central,Gansbaai,P24-116662379,https://www.property24.com/for-sale/gansbaai-central/gansbaai/western-cape/16693/116662379
5500000.0,3,2,7,6.0,0.0,0,1,0,1,1,9,10,908,33,1,4,Voelklip,Hermanus,P24-116315758,https://www.property24.com/for-sale/voelklip/hermanus/western-cape/7857/116315758
5500000.0,5,5,11,7.0,0.0,0,1,1,1,0,7,10,795,35,1,4,Greyton,Caledon,P24-116331210,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116331210
5500000.0,1,1,3,0.0,0.0,0,0,0,0,0,7,10,794,20,1,10,Malgas,Swellendam,P24-115311176,https://www.property24.com/for-sale/malgas/swellendam/western-cape/10415/115311176
5500000.0,1,1,3,0.0,0.0,1,0,0,0,1,7,10,1961,12,1,8,Birkenhead,Gansbaai,P24-116520396,https://www.property24.com/for-sale/birkenhead/gansbaai/western-cape/12519/116520396
5625000.0,5,5,11,4.0,0.0,1,1,0,1,1,8,10,1681,27,1,4,Bettys Bay,Bettys Bay,P24-112536452,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/112536452
5650000.0,4,3,9,6.0,0.0,1,1,0,1,1,9,10,863,22,1,4,Vermont,Hermanus,P24-116706171,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116706171
5650000.0,4,3,9,4.0,0.0,1,1,0,1,1,9,10,1411,31,1,4,Vermont,Hermanus,P24-116836527,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116836527
5650000.0,4,4,9,2.0,0.0,0,1,0,0,1,7,10,602,53,1,4,Rooi Els,Rooi Els,P24-116700966,https://www.property24.com/for-sale/rooi-els/rooi-els/western-cape/7843/116700966
5700000.0,4,3,9,4.0,977.0,0,1,0,1,1,8,10,1848,13,1,4,Kleinmond Central,Kleinmond,P24-116536158,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116536158
5700000.0,2,3,5,1.0,0.0,0,0,0,0,0,7,10,1814,36,1,11,Villiersdorp,Villiersdorp,P24-116367289,https://www.property24.com/for-sale/villiersdorp/villiersdorp/western-cape/10613/116367289
5700000.0,5,4,11,6.0,0.0,1,1,0,1,1,7,10,1547,53,1,4,De Kelders,Gansbaai,P24-116548919,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116548919
5700000.0,3,2,7,5.0,0.0,1,1,0,1,1,9,10,1129,16,1,4,Vermont,Hermanus,P24-116092101,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116092101
5700000.0,4,3,9,10.0,0.0,0,1,0,1,1,8,10,1041,43,1,4,Stanford,Stanford,P24-116714681,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116714681
5700000.0,3,3,7,6.0,0.0,0,1,0,1,1,9,10,1038,33,1,4,Flamingo Bay,Hermanus,P24-116653225,https://www.property24.com/for-sale/flamingo-bay/hermanus/western-cape/15625/116653225
5770000.0,4,3,9,4.0,50.0,0,1,1,1,1,7,10,910,29,1,4,Franskraal,Gansbaai,P24-116072626,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116072626
5800000.0,1,1,3,0.0,0.0,0,0,0,0,1,7,10,574,28,1,11,Franskraal,Gansbaai,P24-116332624,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116332624
5850000.0,3,4,7,5.0,0.0,1,1,0,1,1,7,10,2097,56,1,4,De Kelders,Gansbaai,P24-116161838,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116161838
5850000.0,3,3,7,4.0,0.0,0,1,0,1,1,9,10,2631,60,1,4,Westcliff,Hermanus,P24-116615794,https://www.property24.com/for-sale/westcliff/hermanus/western-cape/7853/116615794
5850000.0,4,4,9,6.0,0.0,1,1,0,1,1,7,10,1805,50,1,4,De Kelders,Gansbaai,P24-116699100,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116699100
5850000.0,4,3,9,14.0,0.0,0,1,1,1,0,7,10,2178,83,1,4,Swellendam,Swellendam,P24-116591223,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116591223
5850000.0,5,5,11,5.0,0.0,1,1,0,1,1,7,10,2112,39,1,4,Pringle Bay,Pringle Bay,P24-116716363,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116716363
5850000.0,3,2,7,9.0,0.0,1,1,0,1,1,9,10,1390,26,1,4,Vermont,Hermanus,P24-116551476,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116551476
5850000.0,6,4,13,4.0,0.0,1,1,0,1,1,8,10,1516,71,1,4,Bettys Bay,Bettys Bay,P24-115741972,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/115741972
5900000.0,3,3,7,4.0,0.0,1,1,0,1,1,8,10,1344,24,1,4,Stanford,Stanford,P24-116523595,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116523595
5900000.0,3,3,7,6.0,0.0,1,1,1,1,1,8,10,1632,20,1,4,Stanford,Stanford,P24-116514701,https://www.property24.com/for-sale/stanford/stanford/western-cape/7858/116514701
5900000.0,5,3,11,8.0,0.0,1,0,1,1,0,7,10,2199,33,1,4,Greyton,Caledon,P24-116560968,https://www.property24.com/for-sale/greyton/caledon/western-cape/7874/116560968
5900000.0,4,3,9,6.0,0.0,1,1,0,1,0,7,10,1496,60,1,4,Swellendam,Swellendam,P24-116253090,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116253090
5950000.0,4,2,9,8.0,0.0,1,1,0,1,1,9,10,649,29,1,4,Northcliff,Hermanus,P24-116777012,https://www.property24.com/for-sale/northcliff/hermanus/western-cape/7852/116777012
5950000.0,3,2,7,0.0,0.0,0,0,0,0,1,7,10,825,21,1,4,Kleinbaai,Gansbaai,P24-116527960,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116527960
5950000.0,4,4,9,11.0,0.0,0,1,1,1,1,7,10,1827,48,1,4,Sunny Seas Estate,Bettys Bay,P24-116603761,https://www.property24.com/for-sale/sunny-seas-estate/bettys-bay/western-cape/16332/116603761
5950000.0,4,4,9,6.0,0.0,0,1,0,1,1,7,10,2230,30,1,4,Agulhas,Agulhas,P24-116754757,https://www.property24.com/for-sale/agulhas/agulhas/western-cape/10496/116754757
5950000.0,3,4,7,4.0,0.0,1,1,0,1,1,8,10,1718,32,1,4,Bettys Bay,Bettys Bay,P24-116787538,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116787538
5950000.0,4,3,9,11.0,0.0,0,0,1,0,1,9,10,884,40,1,4,Voelklip,Hermanus,P24-116761219,https://www.property24.com/for-sale/voelklip/hermanus/western-cape/7857/116761219
5950000.0,5,4,11,10.0,0.0,1,1,1,1,0,7,10,1640,44,1,4,Swellendam,Swellendam,P24-116603599,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116603599
5950000.0,3,3,7,4.0,0.0,0,1,0,1,1,9,10,758,41,1,4,Northcliff,Hermanus,P24-116617406,https://www.property24.com/for-sale/northcliff/hermanus/western-cape/7852/116617406
5980000.0,3,3,7,6.0,0.0,0,1,0,1,1,8,10,1095,36,1,4,Kleinmond Central,Kleinmond,P24-116680577,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116680577
5995000.0,4,3,9,6.0,0.0,0,1,0,1,1,9,10,1049,39,1,4,Onrus,Hermanus,P24-116677196,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116677196
5995000.0,4,4,9,8.0,0.0,0,1,1,1,1,8,10,1134,29,1,4,Kleinmond Central,Kleinmond,P24-112115600,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/112115600
5995000.0,3,3,7,6.0,0.0,0,1,0,1,1,8,10,1852,25,1,4,Arabella,Kleinmond,P24-115976414,https://www.property24.com/for-sale/arabella/kleinmond/western-cape/11748/115976414
5995000.0,4,4,9,6.0,0.0,1,1,0,1,1,9,10,1429,12,1,4,Vermont,Hermanus,P24-116510229,https://www.property24.com/for-sale/vermont/hermanus/western-cape/7861/116510229
5995000.0,5,4,11,9.0,0.0,0,0,1,1,1,7,10,3194,44,1,4,Rooi Els,Rooi Els,P24-115800693,https://www.property24.com/for-sale/rooi-els/rooi-els/western-cape/7843/115800693
5995000.0,4,3,9,4.0,0.0,0,1,0,1,1,7,10,1330,24,1,4,Struisbaai,Struisbaai,P24-115101780,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/115101780
